Code commune;Libellé commune;Libellé région;Libellé typologie;Population municipale 2016
54430;Pompey;Grand Est;Communes de densité intermédiaire;4 900
54431;Pont-à-Mousson;Grand Est;Communes de densité intermédiaire;14 404
54432;Pont-Saint-Vincent;Grand Est;Communes de densité intermédiaire;1 901
54433;Port-sur-Seille;Grand Est;Communes très peu denses;221
54434;Praye;Grand Est;Communes très peu denses;275
54435;Prény;Grand Est;Communes peu denses;358
54436;Preutin-Higny;Grand Est;Communes très peu denses;136
54437;Pulligny;Grand Est;Communes peu denses;1 174
54438;Pulney;Grand Est;Communes très peu denses;59
54439;Pulnoy;Grand Est;Communes densément peuplées;4 712
54440;Puxe;Grand Est;Communes peu denses;114
54441;Puxieux;Grand Est;Communes très peu denses;258
54442;Quevilloncourt;Grand Est;Communes peu denses;94
54443;Raon-lès-Leau;Grand Est;Communes très peu denses;40
54444;Raucourt;Grand Est;Communes très peu denses;217
54445;Raville-sur-Sânon;Grand Est;Communes peu denses;103
54446;Réchicourt-la-Petite;Grand Est;Communes très peu denses;60
54447;Réclonville;Grand Est;Communes peu denses;74
54449;Rehainviller;Grand Est;Communes peu denses;1 044
54450;Reherrey;Grand Est;Communes très peu denses;116
54451;Réhon;Grand Est;Communes de densité intermédiaire;3 844
54452;Reillon;Grand Est;Communes très peu denses;86
54453;Rembercourt-sur-Mad;Grand Est;Communes peu denses;157
54455;Remenoville;Grand Est;Communes très peu denses;164
54456;Réméréville;Grand Est;Communes peu denses;536
54457;Remoncourt;Grand Est;Communes très peu denses;46
54458;Repaix;Grand Est;Communes très peu denses;94
54459;Richardménil;Grand Est;Communes de densité intermédiaire;2 358
54460;Rogéville;Grand Est;Communes très peu denses;186
54461;Romain;Grand Est;Communes très peu denses;69
54462;Rosières-aux-Salines;Grand Est;Communes peu denses;2 861
54463;Rosières-en-Haye;Grand Est;Communes très peu denses;237
54464;Rouves;Grand Est;Communes très peu denses;104
54465;Roville-devant-Bayon;Grand Est;Communes peu denses;791
54466;Royaumeix;Grand Est;Communes peu denses;354
54467;Rozelieures;Grand Est;Communes très peu denses;191
54468;Saffais;Grand Est;Communes très peu denses;117
54469;Saint-Ail;Grand Est;Communes de densité intermédiaire;437
54470;Saint-Baussant;Grand Est;Communes très peu denses;74
54471;Saint-Boingt;Grand Est;Communes très peu denses;72
54472;Saint-Clément;Grand Est;Communes peu denses;863
54473;Saint-Firmin;Grand Est;Communes très peu denses;273
54474;Sainte-Geneviève;Grand Est;Communes très peu denses;191
54475;Saint-Germain;Grand Est;Communes très peu denses;160
54476;Saint-Jean-lès-Longuyon;Grand Est;Communes peu denses;422
54477;Saint-Julien-lès-Gorze;Grand Est;Communes très peu denses;163
54478;Saint-Marcel;Grand Est;Communes très peu denses;153
54479;Saint-Mard;Grand Est;Communes très peu denses;88
54480;Saint-Martin;Grand Est;Communes très peu denses;58
54481;Saint-Maurice-aux-Forges;Grand Est;Communes très peu denses;103
54482;Saint-Max;Grand Est;Communes densément peuplées;9 872
54483;Saint-Nicolas-de-Port;Grand Est;Communes de densité intermédiaire;7 573
54484;Sainte-Pôle;Grand Est;Communes peu denses;191
54485;Saint-Pancré;Grand Est;Communes très peu denses;320
54486;Saint-Remimont;Grand Est;Communes peu denses;353
54487;Saint-Rémy-aux-Bois;Grand Est;Communes très peu denses;71
54488;Saint-Sauveur;Grand Est;Communes très peu denses;45
54489;Saint-Supplet;Grand Est;Communes peu denses;145
54490;Saizerais;Grand Est;Communes peu denses;1 526
54491;Sancy;Grand Est;Communes peu denses;321
54492;Sanzey;Grand Est;Communes très peu denses;137
54493;Saulnes;Grand Est;Communes de densité intermédiaire;2 410
54494;Saulxerotte;Grand Est;Communes peu denses;110
54495;Saulxures-lès-Nancy;Grand Est;Communes densément peuplées;4 070
54496;Saulxures-lès-Vannes;Grand Est;Communes peu denses;376
54497;Saxon-Sion;Grand Est;Communes très peu denses;94
54498;Seichamps;Grand Est;Communes de densité intermédiaire;4 873
54499;Seicheprey;Grand Est;Communes très peu denses;113
54500;Selaincourt;Grand Est;Communes très peu denses;177
54501;Seranville;Grand Est;Communes très peu denses;98
54502;Serres;Grand Est;Communes très peu denses;244
54504;Serrouville;Grand Est;Communes peu denses;694
54505;Sexey-aux-Forges;Grand Est;Communes peu denses;696
54507;Sionviller;Grand Est;Communes très peu denses;103
54508;Sivry;Grand Est;Communes peu denses;259
54509;Sommerviller;Grand Est;Communes de densité intermédiaire;986
54510;Sornéville;Grand Est;Communes peu denses;337
54511;Sponville;Grand Est;Communes très peu denses;126
54512;Tanconville;Grand Est;Communes très peu denses;117
54513;Tantonville;Grand Est;Communes peu denses;639
54514;Tellancourt;Grand Est;Communes peu denses;559
54515;Thélod;Grand Est;Communes très peu denses;249
54516;They-sous-Vaudemont;Grand Est;Communes très peu denses;12
54517;Thézey-Saint-Martin;Grand Est;Communes très peu denses;203
54518;Thiaucourt-Regniéville;Grand Est;Communes peu denses;1 131
54519;Thiaville-sur-Meurthe;Grand Est;Communes peu denses;565
54520;Thiébauménil;Grand Est;Communes peu denses;381
54521;Thil;Grand Est;Communes de densité intermédiaire;1 772
54522;Thorey-Lyautey;Grand Est;Communes très peu denses;140
54523;Thuilley-aux-Groseilles;Grand Est;Communes très peu denses;465
54524;Thumeréville;Grand Est;Communes très peu denses;76
54525;Tiercelet;Grand Est;Communes peu denses;655
54526;Tomblaine;Grand Est;Communes densément peuplées;8 898
54527;Tonnoy;Grand Est;Communes peu denses;712
54528;Toul;Grand Est;Communes de densité intermédiaire;15 707
54529;Tramont-Émy;Grand Est;Communes très peu denses;31
54530;Tramont-Lassus;Grand Est;Communes très peu denses;88
54531;Tramont-Saint-André;Grand Est;Communes très peu denses;59
54532;Tremblecourt;Grand Est;Communes très peu denses;180
54533;Trieux;Grand Est;Communes peu denses;2 533
54534;Trondes;Grand Est;Communes peu denses;547
54535;Tronville;Grand Est;Communes très peu denses;198
54536;Tucquegnieux;Grand Est;Communes peu denses;2 489
54537;Ugny;Grand Est;Communes peu denses;728
54538;Uruffe;Grand Est;Communes peu denses;398
54539;Vacqueville;Grand Est;Communes très peu denses;241
54540;Val-et-Châtillon;Grand Est;Communes peu denses;601
54541;Valhey;Grand Est;Communes très peu denses;174
54542;Valleroy;Grand Est;Communes peu denses;2 346
54543;Vallois;Grand Est;Communes très peu denses;154
54544;Vandelainville;Grand Est;Communes peu denses;138
54545;Vandeléville;Grand Est;Communes très peu denses;210
54546;Vandières;Grand Est;Communes peu denses;923
54547;Vandoeuvre-lès-Nancy;Grand Est;Communes densément peuplées;30 182
54548;Vannes-le-Châtel;Grand Est;Communes peu denses;573
54549;Varangéville;Grand Est;Communes de densité intermédiaire;3 668
54550;Vathiménil;Grand Est;Communes peu denses;358
54551;Vaucourt;Grand Est;Communes très peu denses;66
54552;Vaudémont;Grand Est;Communes très peu denses;64
54553;Vaudeville;Grand Est;Communes très peu denses;165
54554;Vaudigny;Grand Est;Communes très peu denses;75
54555;Vaxainville;Grand Est;Communes très peu denses;104
54556;Vého;Grand Est;Communes très peu denses;96
54557;Bois-de-Haye;Grand Est;Communes peu denses;2 225
54558;Velaine-sous-Amance;Grand Est;Communes très peu denses;276
54559;Velle-sur-Moselle;Grand Est;Communes peu denses;285
54560;Veney;Grand Est;Communes très peu denses;50
54561;Vennezey;Grand Est;Communes très peu denses;51
54562;Verdenal;Grand Est;Communes très peu denses;155
54563;Vézelise;Grand Est;Communes peu denses;1 441
54564;Viéville-en-Haye;Grand Est;Communes très peu denses;150
54565;Vigneulles;Grand Est;Communes peu denses;246
54566;Vilcey-sur-Trey;Grand Est;Communes très peu denses;162
54567;Villacourt;Grand Est;Communes peu denses;405
54568;Ville-au-Montois;Grand Est;Communes peu denses;268
54569;Ville-au-Val;Grand Est;Communes peu denses;200
54570;Villecey-sur-Mad;Grand Est;Communes peu denses;334
54571;Ville-en-Vermois;Grand Est;Communes peu denses;601
54572;Ville-Houdlémont;Grand Est;Communes peu denses;652
54573;Villers-en-Haye;Grand Est;Communes peu denses;179
54574;Villers-la-Chèvre;Grand Est;Communes de densité intermédiaire;577
54575;Villers-la-Montagne;Grand Est;Communes peu denses;1 499
54576;Villers-le-Rond;Grand Est;Communes très peu denses;103
54577;Villers-lès-Moivrons;Grand Est;Communes peu denses;147
54578;Villers-lès-Nancy;Grand Est;Communes densément peuplées;14 455
54579;Villers-sous-Prény;Grand Est;Communes peu denses;348
54580;Villerupt;Grand Est;Communes de densité intermédiaire;9 645
54581;Ville-sur-Yron;Grand Est;Communes très peu denses;297
54582;Villette;Grand Est;Communes très peu denses;183
54583;Villey-le-Sec;Grand Est;Communes peu denses;411
54584;Villey-Saint-Étienne;Grand Est;Communes peu denses;1 083
54585;Virecourt;Grand Est;Communes peu denses;459
54586;Viterne;Grand Est;Communes peu denses;729
54587;Vitrey;Grand Est;Communes très peu denses;209
54588;Vitrimont;Grand Est;Communes peu denses;402
54589;Vittonville;Grand Est;Communes peu denses;123
54590;Viviers-sur-Chiers;Grand Est;Communes peu denses;651
54591;Voinémont;Grand Est;Communes peu denses;332
54592;Vroncourt;Grand Est;Communes très peu denses;270
54593;Waville;Grand Est;Communes peu denses;430
54594;Xammes;Grand Est;Communes très peu denses;149
54595;Xermaménil;Grand Est;Communes peu denses;551
54596;Xeuilley;Grand Est;Communes peu denses;888
54597;Xirocourt;Grand Est;Communes peu denses;448
54598;Xivry-Circourt;Grand Est;Communes très peu denses;275
54599;Xonville;Grand Est;Communes très peu denses;134
54600;Xousse;Grand Est;Communes très peu denses;124
54601;Xures;Grand Est;Communes très peu denses;111
54602;Han-devant-Pierrepont;Grand Est;Communes très peu denses;154
55001;Abainville;Grand Est;Communes peu denses;305
55002;Abaucourt-Hautecourt;Grand Est;Communes très peu denses;111
55004;Aincreville;Grand Est;Communes très peu denses;71
55005;Amanty;Grand Est;Communes très peu denses;42
55007;Ambly-sur-Meuse;Grand Est;Communes très peu denses;255
55008;Amel-sur-l'Étang;Grand Est;Communes très peu denses;159
55009;Ancemont;Grand Est;Communes peu denses;562
55010;Ancerville;Grand Est;Communes peu denses;2 766
55011;Andernay;Grand Est;Communes peu denses;254
55012;Apremont-la-Forêt;Grand Est;Communes très peu denses;398
55013;Arrancy-sur-Crusne;Grand Est;Communes peu denses;491
55014;Aubréville;Grand Est;Communes peu denses;382
55015;Aulnois-en-Perthois;Grand Est;Communes peu denses;511
55017;Autrécourt-sur-Aire;Grand Est;Communes très peu denses;113
55018;Autréville-Saint-Lambert;Grand Est;Communes très peu denses;41
55021;Avillers-Sainte-Croix;Grand Est;Communes très peu denses;60
55022;Avioth;Grand Est;Communes très peu denses;142
55023;Avocourt;Grand Est;Communes très peu denses;110
55024;Azannes-et-Soumazannes;Grand Est;Communes très peu denses;166
55025;Baâlon;Grand Est;Communes très peu denses;300
55026;Badonvilliers-Gérauvilliers;Grand Est;Communes très peu denses;139
55027;Bannoncourt;Grand Est;Communes très peu denses;153
55028;Bantheville;Grand Est;Communes très peu denses;122
55029;Bar-le-Duc;Grand Est;Communes de densité intermédiaire;15 221
55031;Baudonvilliers;Grand Est;Communes peu denses;383
55032;Baudrémont;Grand Est;Communes très peu denses;52
55033;Baulny;Grand Est;Communes très peu denses;15
55034;Bazeilles-sur-Othain;Grand Est;Communes très peu denses;117
55035;Bazincourt-sur-Saulx;Grand Est;Communes très peu denses;147
55036;Beauclair;Grand Est;Communes très peu denses;91
55037;Beaufort-en-Argonne;Grand Est;Communes très peu denses;144
55038;Beaulieu-en-Argonne;Grand Est;Communes très peu denses;35
55039;Beaumont-en-Verdunois;Grand Est;Communes très peu denses;0
55040;Beausite;Grand Est;Communes très peu denses;249
55041;Behonne;Grand Est;Communes de densité intermédiaire;618
55042;Belleray;Grand Est;Communes peu denses;496
55043;Belleville-sur-Meuse;Grand Est;Communes de densité intermédiaire;3 092
55044;Belrain;Grand Est;Communes très peu denses;37
55045;Belrupt-en-Verdunois;Grand Est;Communes peu denses;576
55046;Beney-en-Woëvre;Grand Est;Communes très peu denses;133
55047;Béthelainville;Grand Est;Communes très peu denses;176
55048;Béthincourt;Grand Est;Communes très peu denses;36
55049;Beurey-sur-Saulx;Grand Est;Communes peu denses;412
55050;Bezonvaux;Grand Est;Communes très peu denses;0
55051;Biencourt-sur-Orge;Grand Est;Communes très peu denses;122
55053;Billy-sous-Mangiennes;Grand Est;Communes peu denses;374
55054;Bislée;Grand Est;Communes très peu denses;61
55055;Blanzée;Grand Est;Communes très peu denses;17
55057;Boinville-en-Woëvre;Grand Est;Communes très peu denses;70
55058;Boncourt-sur-Meuse;Grand Est;Communes peu denses;329
55059;Bonnet;Grand Est;Communes très peu denses;205
55060;Bonzée;Grand Est;Communes très peu denses;353
55061;Le Bouchon-sur-Saulx;Grand Est;Communes peu denses;247
55062;Bouconville-sur-Madt;Grand Est;Communes très peu denses;111
55063;Bouligny;Grand Est;Communes peu denses;2 605
55064;Bouquemont;Grand Est;Communes très peu denses;113
55065;Boureuilles;Grand Est;Communes très peu denses;119
55066;Bovée-sur-Barboure;Grand Est;Communes très peu denses;150
55067;Boviolles;Grand Est;Communes très peu denses;95
55068;Brabant-en-Argonne;Grand Est;Communes très peu denses;105
55069;Brabant-le-Roi;Grand Est;Communes très peu denses;232
55070;Brabant-sur-Meuse;Grand Est;Communes très peu denses;125
55071;Brandeville;Grand Est;Communes très peu denses;186
55072;Braquis;Grand Est;Communes très peu denses;124
55073;Bras-sur-Meuse;Grand Est;Communes peu denses;705
55075;Brauvilliers;Grand Est;Communes très peu denses;166
55076;Bréhéville;Grand Est;Communes très peu denses;173
55077;Breux;Grand Est;Communes très peu denses;257
55078;Brieulles-sur-Meuse;Grand Est;Communes très peu denses;325
55079;Brillon-en-Barrois;Grand Est;Communes peu denses;659
55080;Brixey-aux-Chanoines;Grand Est;Communes très peu denses;85
55081;Brizeaux;Grand Est;Communes très peu denses;58
55082;Brocourt-en-Argonne;Grand Est;Communes très peu denses;47
55083;Brouennes;Grand Est;Communes très peu denses;148
55084;Broussey-en-Blois;Grand Est;Communes très peu denses;57
55085;Broussey-Raulecourt;Grand Est;Communes très peu denses;278
55087;Bure;Grand Est;Communes très peu denses;83
55088;Burey-en-Vaux;Grand Est;Communes très peu denses;155
55089;Burey-la-Côte;Grand Est;Communes très peu denses;88
55093;Buxières-sous-les-Côtes;Grand Est;Communes très peu denses;287
55094;Buzy-Darmont;Grand Est;Communes peu denses;564
55095;Cesse;Grand Est;Communes très peu denses;119
55096;Chaillon;Grand Est;Communes très peu denses;111
55097;Chalaines;Grand Est;Communes peu denses;323
55099;Champneuville;Grand Est;Communes très peu denses;120
55100;Champougny;Grand Est;Communes très peu denses;93
55101;Chardogne;Grand Est;Communes très peu denses;308
55102;Charny-sur-Meuse;Grand Est;Communes peu denses;522
55103;Charpentry;Grand Est;Communes très peu denses;22
55104;Chassey-Beaupré;Grand Est;Communes très peu denses;93
55105;Châtillon-sous-les-Côtes;Grand Est;Communes très peu denses;174
55106;Chattancourt;Grand Est;Communes très peu denses;182
55107;Chaumont-devant-Damvillers;Grand Est;Communes très peu denses;48
55108;Chaumont-sur-Aire;Grand Est;Communes très peu denses;133
55109;Chauvency-le-Château;Grand Est;Communes peu denses;249
55110;Chauvency-Saint-Hubert;Grand Est;Communes peu denses;249
55111;Chauvoncourt;Grand Est;Communes peu denses;453
55113;Cheppy;Grand Est;Communes peu denses;146
55114;Chonville-Malaumont;Grand Est;Communes très peu denses;215
55115;Cierges-sous-Montfaucon;Grand Est;Communes très peu denses;55
55116;Le Claon;Grand Est;Communes très peu denses;60
55117;Clermont-en-Argonne;Grand Est;Communes peu denses;1 491
55118;Cléry-le-Grand;Grand Est;Communes très peu denses;90
55119;Cléry-le-Petit;Grand Est;Communes très peu denses;185
55120;Combles-en-Barrois;Grand Est;Communes peu denses;814
55121;Combres-sous-les-Côtes;Grand Est;Communes très peu denses;118
55122;Commercy;Grand Est;Communes de densité intermédiaire;5 673
55123;Les Hauts-de-Chée;Grand Est;Communes très peu denses;739
55124;Consenvoye;Grand Est;Communes très peu denses;306
55125;Contrisson;Grand Est;Communes peu denses;815
55127;Courcelles-en-Barrois;Grand Est;Communes très peu denses;37
55128;Courcelles-sur-Aire;Grand Est;Communes très peu denses;40
55129;Courouvre;Grand Est;Communes très peu denses;33
55132;Cousances-les-Forges;Grand Est;Communes peu denses;1 700
55133;Couvertpuis;Grand Est;Communes très peu denses;88
55134;Couvonges;Grand Est;Communes très peu denses;158
